0,0.0,100.0,0.0,100.0
1,0.0,100.0,150.0,250.0
2,0.0,100.0,300.0,400.0
3,0.0,100.0,450.0,550.0
4,0.0,100.0,600.0,700.0
5,0.0,100.0,750.0,850.0
6,0.0,100.0,900.0,1000.0
7,0.0,100.0,1050.0,1150.0
8,0.0,100.0,1200.0,1300.0
9,0.0,100.0,1350.0,1450.0
10,0.0,100.0,1500.0,1600.0
11,0.0,100.0,1650.0,1750.0
12,0.0,100.0,1800.0,1900.0
13,0.0,100.0,1950.0,2050.0
14,0.0,100.0,2100.0,2200.0
15,0.0,100.0,2250.0,2350.0
16,0.0,100.0,2400.0,2500.0
17,0.0,100.0,2550.0,2650.0
18,0.0,100.0,2700.0,2800.0
19,0.0,100.0,2850.0,2950.0
20,0.0,100.0,3000.0,3100.0
21,0.0,100.0,3150.0,3250.0
22,0.0,100.0,3300.0,3400.0
23,0.0,100.0,3450.0,3550.0
24,0.0,100.0,3600.0,3700.0
25,0.0,100.0,3750.0,3850.0
26,0.0,100.0,3900.0,4000.0
27,150.0,250.0,0.0,100.0
28,150.0,250.0,150.0,250.0
29,150.0,250.0,300.0,400.0
30,150.0,250.0,450.0,550.0
31,150.0,250.0,600.0,700.0
32,150.0,250.0,750.0,850.0
33,150.0,250.0,900.0,1000.0
34,150.0,250.0,1050.0,1150.0
35,150.0,250.0,1200.0,1300.0
36,150.0,250.0,1350.0,1450.0
37,150.0,250.0,1500.0,1600.0
38,150.0,250.0,1650.0,1750.0
39,150.0,250.0,1800.0,1900.0
40,150.0,250.0,1950.0,2050.0
41,150.0,250.0,2100.0,2200.0
42,150.0,250.0,2250.0,2350.0
43,150.0,250.0,2400.0,2500.0
44,150.0,250.0,2550.0,2650.0
45,150.0,250.0,2700.0,2800.0
46,150.0,250.0,2850.0,2950.0
47,150.0,250.0,3000.0,3100.0
48,150.0,250.0,3150.0,3250.0
49,150.0,250.0,3300.0,3400.0
50,150.0,250.0,3450.0,3550.0
51,150.0,250.0,3600.0,3700.0
52,150.0,250.0,3750.0,3850.0
53,150.0,250.0,3900.0,4000.0
54,300.0,400.0,0.0,100.0
55,300.0,400.0,150.0,250.0
56,300.0,400.0,300.0,400.0
57,300.0,400.0,450.0,550.0
58,300.0,400.0,600.0,700.0
59,300.0,400.0,750.0,850.0
60,300.0,400.0,900.0,1000.0
61,300.0,400.0,1050.0,1150.0
62,300.0,400.0,1200.0,1300.0
63,300.0,400.0,1350.0,1450.0
64,300.0,400.0,1500.0,1600.0
65,300.0,400.0,1650.0,1750.0
66,300.0,400.0,1800.0,1900.0
67,300.0,400.0,1950.0,2050.0
68,300.0,400.0,2100.0,2200.0
69,300.0,400.0,2250.0,2350.0
70,300.0,400.0,2400.0,2500.0
71,300.0,400.0,2550.0,2650.0
72,300.0,400.0,2700.0,2800.0
73,300.0,400.0,2850.0,2950.0
74,300.0,400.0,3000.0,3100.0
75,300.0,400.0,3150.0,3250.0
76,300.0,400.0,3300.0,3400.0
77,300.0,400.0,3450.0,3550.0
78,300.0,400.0,3600.0,3700.0
79,300.0,400.0,3750.0,3850.0
80,300.0,400.0,3900.0,4000.0
81,450.0,550.0,0.0,100.0
82,450.0,550.0,150.0,250.0
83,450.0,550.0,300.0,400.0
84,450.0,550.0,450.0,550.0
85,450.0,550.0,600.0,700.0
86,450.0,550.0,750.0,850.0
87,450.0,550.0,900.0,1000.0
88,450.0,550.0,1050.0,1150.0
89,450.0,550.0,1200.0,1300.0
90,450.0,550.0,1350.0,1450.0
91,450.0,550.0,1500.0,1600.0
92,450.0,550.0,1650.0,1750.0
93,450.0,550.0,1800.0,1900.0
94,450.0,550.0,1950.0,2050.0
95,450.0,550.0,2100.0,2200.0
96,450.0,550.0,2250.0,2350.0
97,450.0,550.0,2400.0,2500.0
98,450.0,550.0,2550.0,2650.0
99,450.0,550.0,2700.0,2800.0
100,450.0,550.0,2850.0,2950.0
101,450.0,550.0,3000.0,3100.0
102,450.0,550.0,3150.0,3250.0
103,450.0,550.0,3300.0,3400.0
104,450.0,550.0,3450.0,3550.0
105,450.0,550.0,3600.0,3700.0
106,450.0,550.0,3750.0,3850.0
107,450.0,550.0,3900.0,4000.0
108,600.0,700.0,0.0,100.0
109,600.0,700.0,150.0,250.0
110,600.0,700.0,300.0,400.0
111,600.0,700.0,450.0,550.0
112,600.0,700.0,600.0,700.0
113,600.0,700.0,750.0,850.0
114,600.0,700.0,900.0,1000.0
115,600.0,700.0,1050.0,1150.0
116,600.0,700.0,1200.0,1300.0
117,600.0,700.0,1350.0,1450.0
118,600.0,700.0,1500.0,1600.0
119,600.0,700.0,1650.0,1750.0
120,600.0,700.0,1800.0,1900.0
121,600.0,700.0,1950.0,2050.0
122,600.0,700.0,2100.0,2200.0
123,600.0,700.0,2250.0,2350.0
124,600.0,700.0,2400.0,2500.0
125,600.0,700.0,2550.0,2650.0
126,600.0,700.0,2700.0,2800.0
127,600.0,700.0,2850.0,2950.0
128,600.0,700.0,3000.0,3100.0
129,600.0,700.0,3150.0,3250.0
130,600.0,700.0,3300.0,3400.0
131,600.0,700.0,3450.0,3550.0
132,600.0,700.0,3600.0,3700.0
133,600.0,700.0,3750.0,3850.0
134,600.0,700.0,3900.0,4000.0
135,750.0,850.0,0.0,100.0
136,750.0,850.0,150.0,250.0
137,750.0,850.0,300.0,400.0
138,750.0,850.0,450.0,550.0
139,750.0,850.0,600.0,700.0
140,750.0,850.0,750.0,850.0
141,750.0,850.0,900.0,1000.0
142,750.0,850.0,1050.0,1150.0
143,750.0,850.0,1200.0,1300.0
144,750.0,850.0,1350.0,1450.0
145,750.0,850.0,1500.0,1600.0
146,750.0,850.0,1650.0,1750.0
147,750.0,850.0,1800.0,1900.0
148,750.0,850.0,1950.0,2050.0
149,750.0,850.0,2100.0,2200.0
150,750.0,850.0,2250.0,2350.0
151,750.0,850.0,2400.0,2500.0
152,750.0,850.0,2550.0,2650.0
153,750.0,850.0,2700.0,2800.0
154,750.0,850.0,2850.0,2950.0
155,750.0,850.0,3000.0,3100.0
156,750.0,850.0,3150.0,3250.0
157,750.0,850.0,3300.0,3400.0
158,750.0,850.0,3450.0,3550.0
159,750.0,850.0,3600.0,3700.0
160,750.0,850.0,3750.0,3850.0
161,750.0,850.0,3900.0,4000.0
162,900.0,1000.0,0.0,100.0
163,900.0,1000.0,150.0,250.0
164,900.0,1000.0,300.0,400.0
165,900.0,1000.0,450.0,550.0
166,900.0,1000.0,600.0,700.0
167,900.0,1000.0,750.0,850.0
168,900.0,1000.0,900.0,1000.0
169,900.0,1000.0,1050.0,1150.0
170,900.0,1000.0,1200.0,1300.0
171,900.0,1000.0,1350.0,1450.0
172,900.0,1000.0,1500.0,1600.0
173,900.0,1000.0,1650.0,1750.0
174,900.0,1000.0,1800.0,1900.0
175,900.0,1000.0,1950.0,2050.0
176,900.0,1000.0,2100.0,2200.0
177,900.0,1000.0,2250.0,2350.0
178,900.0,1000.0,2400.0,2500.0
179,900.0,1000.0,2550.0,2650.0
180,900.0,1000.0,2700.0,2800.0
181,900.0,1000.0,2850.0,2950.0
182,900.0,1000.0,3000.0,3100.0
183,900.0,1000.0,3150.0,3250.0
184,900.0,1000.0,3300.0,3400.0
185,900.0,1000.0,3450.0,3550.0
186,900.0,1000.0,3600.0,3700.0
187,900.0,1000.0,3750.0,3850.0
